400	100	3875.0	3984.375	7636.448	8049.8193	12131.2783
600	100	276.3906	374.2411	552.7907	767.3838	1069.6569
600	200	2718.75	3679.6875	5495.4584	7507.7178	10453.9014
800	100	123.4922	166.9951	258.7585	349.2856	492.8907
800	200	497.0	679.4922	1106.4505	1501.1522	2220.2781
800	300	2093.75	2838.3789	3968.6217	5881.4121	8261.7021
1000	100	76.6299	104.0499	162.0362	219.5885	312.6108
1000	200	103.3828	140.5605	218.6217	291.609	409.6473
1000	300	539.2539	744.6587	1184.3691	1645.9349	2417.3308
1000	400	922.7344	1274.209	1745.8766	2801.583	4094.9854
1200	100	38.5303	52.8263	78.79	111.563	158.5761
1200	200	37.5732	50.4651	74.7321	101.9226	140.9157
1200	300	136.6172	183.2607	274.6421	378.5604	526.1163
1200	400	361.5	497.0625	742.0114	1083.2386	1584.2517
1200	500	486.2812	670.5061	973.9063	1496.0292	2203.061
1400	100	25.3271	34.5326	51.1322	73.3339	104.8489
1400	200	24.1055	32.2477	46.7245	64.366	88.2326
1400	300	48.0908	64.852	94.9153	132.5252	183.5796
1400	400	115.8555	156.8717	230.0041	323.4443	452.2879
1400	500	209.293	284.1831	418.2569	599.7441	853.8085
1400	600	208.5	286.6875	428.2912	626.4347	914.6541
1600	100	15.1709	20.7998	32.5742	43.8077	62.3656
1600	200	15.2451	20.5585	29.1103	41.6631	57.6024
1600	300	21.9189	29.5584	42.3945	60.4026	83.6723
1600	400	49.0723	66.1755	94.8127	134.8561	187.0824
1600	500	90.4922	123.0342	176.5047	254.5492	355.9485
1600	600	119.082	162.3638	230.1492	345.7325	493.5326
1600	700	110.0195	149.3872	210.663	315.2689	447.5012
1600	750	88.5586	119.7554	162.4925	251.1639	353.8864
1800	100	9.0938	12.5039	17.2116	26.9595	38.6965
1800	200	10.4414	14.1196	19.3499	29.4518	41.3734
1800	300	12.6328	17.1757	23.5935	35.5354	49.5386
1800	400	25.7139	34.6759	47.7774	70.6646	98.0312
1800	500	45.9785	62.2563	86.3522	128.0097	178.7196
1800	600	64.3242	87.456	121.0228	181.4375	254.8803
1800	700	73.0898	98.8374	137.8844	206.7275	292.5975
1800	800	62.9062	85.0664	116.7762	177.9242	251.0758
2000	100	7.1562	9.8398	13.6579	21.3297	30.6922
2000	200	8.6353	11.7895	16.1211	24.6104	34.7287
2000	300	9.3457	12.7065	17.2668	26.2889	36.7611
2000	400	14.7417	19.9607	26.8792	41.1557	57.5501
2000	500	25.1323	34.0299	53.2715	70.1642	98.114
2000	600	37.666	51.0009	68.6462	105.1557	147.0443
2000	700	48.3398	65.3687	88.4088	135.9771	191.3083
2000	800	49.2422	66.5889	89.28	139.2767	197.7195
2000	900	43.6348	59.3263	78.3693	122.742	172.6876
2200	100	5.5656	7.6855	10.2205	16.8086	24.4475
2200	200	6.8237	9.3039	12.3648	19.8114	28.2808
2200	300	6.9507	9.477	12.745	20.1255	28.6064
2200	400	9.3311	12.7932	17.1562	26.9445	38.1327
2200	500	15.082	20.395	27.3403	42.5415	59.7615
2200	600	22.623	30.5925	40.7828	63.8122	89.6423
2200	700	30.9375	41.8359	55.9687	87.5037	123.109
2200	800	34.9248	47.4218	63.0562	99.5355	141.3022
2200	900	34.1602	46.1938	61.887	96.6187	136.3424
2200	1000	29.6484	40.3104	53.008	83.6285	117.4799
2400	100	4.2231	5.8739	7.5317	13.3062	19.7546
2400	200	5.0911	7.0198	8.9888	15.6213	22.7954
2400	300	5.3064	7.3167	9.4607	16.196	23.5182
2400	400	6.4802	8.9486	11.5402	19.3627	27.8719
2400	500	9.9341	13.5823	17.5875	28.6858	40.5971
2400	600	14.4092	19.7555	25.7029	41.7213	59.3027
2400	700	20.5967	27.9667	36.5015	58.8608	83.4304
2400	800	25.0742	34.0464	44.3037	71.852	101.6873
2400	900	26.7373	36.3046	47.7476	76.2011	108.1764
2400	1000	25.9058	35.3686	46.5156	74.033	104.9358
2400	1100	22.1396	29.9388	39.4308	62.6198	88.3653
2600	100	3.8287	5.3489	6.7031	12.2569	18.2911
2600	200	4.4708	6.1913	7.7521	13.8644	20.3076
2600	300	4.6912	6.4684	8.1209	14.3562	20.9269
2600	400	5.2603	7.2955	9.1338	16.0552	23.4421
2600	500	6.9375	9.4849	11.9189	20.733	29.8698
2600	600	10.0781	13.7988	17.46	29.7259	42.7211
2600	700	13.7944	18.8871	23.9757	40.36	57.6139
2600	800	17.5195	23.8872	29.8836	50.8647	72.6093
2600	900	20.1221	27.4357	34.7328	58.4207	83.3954
2600	1000	20.0586	27.3491	34.7968	58.0789	82.5536
2600	1100	19.4453	26.4033	33.6218	56.0249	79.7429
2600	1200	16.6948	22.6686	28.5654	47.8402	68.1064
2600	1250	15.6152	21.2908	26.487	45.2134	64.4551
2800	100	3.4402	4.7981	5.5118	11.1608	16.851
2800	200	3.7086	5.1811	5.97	11.8108	17.5956
2800	300	4.2231	5.8739	6.9429	13.3409	19.7723
2800	400	4.4199	6.1476	7.3388	13.8534	20.4207
2800	500	5.4779	7.5859	9.1981	17.0321	25.1063
2800	600	7.2864	10.0618	12.3135	22.0642	32.1275
2800	700	9.75	13.3301	16.225	29.216	42.4938
2800	800	12.625	17.3594	21.0952	37.6297	54.4527
2800	900	14.625	20.1094	24.3544	43.3576	62.5898
2800	1000	16.5659	22.6818	27.8318	48.9931	71.0955
2800	1100	16.5344	22.6387	27.7996	48.8999	70.5629
2800	1200	15.3062	20.957	26.0084	45.2674	65.321
2800	1300	13.6685	18.7147	23.0381	40.2077	58.2078
2800	1350	12.8496	17.5935	21.2112	38.0022	55.1463
3000	100	2.8304	4.02	4.1516	9.7632	15.1228
3000	200	2.869	4.0559	4.2316	9.7391	14.8883
3000	300	3.501	4.9269	5.2569	11.726	17.8194
3000	400	3.7354	5.2898	5.7053	12.3839	18.7707
3000	500	4.3188	6.0607	6.6315	13.9753	20.9257
3000	600	5.7822	8.0424	9.1351	18.2661	27.1423
3000	700	7.3547	10.1849	11.761	22.8677	33.7977
3000	800	9.5669	13.1913	15.3188	29.4323	43.458
3000	900	11.5049	15.9562	18.7562	35.3012	51.9328
3000	1000	12.8584	17.7816	20.8173	39.1419	57.5605
3000	1100	13.2705	18.3253	21.537	40.2916	59.0533
3000	1200	13.5	18.457	21.9669	40.4529	59.1629
3000	1300	12.6875	17.4453	20.5448	38.2205	56.0178
3000	1400	10.9141	15.0713	17.7428	33.137	48.6991
3200	100	2.3566	3.4562	3.4115	9.1133	14.6089
3200	200	2.1943	3.1862	3.1745	8.2144	12.9976
3200	300	2.8806	4.1421	4.144	10.5427	16.6042
3200	400	2.934	4.1986	4.23	10.4884	16.4192
3200	500	3.2706	4.667	4.7348	11.435	17.8082
3200	600	4.3506	6.1225	6.3026	14.6456	22.6011
3200	700	5.5996	7.858	8.3042	18.2134	27.3822
3200	800	7.2202	10.0424	10.8548	22.9275	34.4776
3200	900	9.0215	12.5478	13.6449	28.5732	42.9334
3200	1000	10.4746	14.5689	15.8671	33.348	50.4394
3200	1100	11.261	15.5944	17.3149	35.2889	52.8454
3200	1200	11.4441	15.8479	17.7639	35.8627	53.7047
3200	1300	11.5051	15.9324	18.2542	36.2419	54.6376
3200	1400	10.376	14.3688	16.4352	32.5156	48.9431
3200	1500	9.4604	13.1009	14.7788	29.801	45.1549
3400	100	2.2894	3.334	3.1488	8.9811	14.9045
3400	200	2.0276	2.9737	2.8228	7.9163	12.8916
3400	300	2.5647	3.7614	3.5778	9.9182	16.2207
3400	400	2.6558	3.8483	3.7004	10.1778	16.5794
3400	500	2.7506	4.0138	3.89	10.5413	17.1715
3400	600	3.283	4.7435	4.6087	12.2402	19.7791
3400	700	4.2114	6.0267	5.9618	15.1298	24.2228
3400	800	5.5129	7.8667	7.9023	19.4671	30.7633
3400	900	6.9429	9.8291	10.1044	24.0685	37.9921
3400	1000	8.2219	11.6236	11.921	28.263	44.4137
3400	1100	9.335	13.0779	13.5095	31.165	48.5453
3400	1200	9.8076	13.74	14.6471	32.743	51.0033
3400	1300	9.5908	13.3765	14.1471	31.6766	49.4351
3400	1400	9.5122	13.3262	14.4278	31.7568	49.467
3400	1500	9.0986	12.7468	13.8612	30.376	47.3163
3400	1600	7.9465	11.1327	12.0315	26.5967	41.7349
3600	100	2.3184	3.4282	3.2457	9.5709	16.4112
3600	200	1.9973	2.9168	2.7799	8.169	13.8614
3600	300	2.5708	3.7818	3.548	10.4659	17.8372
3600	400	2.6013	3.8072	3.5413	10.3954	17.491
3600	500	2.6367	3.8788	3.6226	10.6845	18.1602
3600	600	2.8208	4.1285	3.8502	11.3255	19.112
3600	700	3.4196	5.0048	4.72	13.7295	23.1689
3600	800	4.3766	6.3865	6.0937	16.9335	28.2211
3600	900	5.332	7.7422	7.43	20.2518	33.5148
3600	1000	6.7539	9.7389	9.4917	25.8984	43.6549
3600	1100	7.5564	10.7919	10.6303	28.332	47.2368
3600	1200	8.2544	11.8124	11.7845	30.3869	50.1009
3600	1300	8.2129	11.6976	11.8299	29.829	48.5963
3600	1400	8.4509	12.0937	12.3466	31.1104	51.2938
3600	1500	8.3262	11.859	12.2172	30.2405	50.0677
3600	1600	7.689	10.9514	11.4588	28.0614	46.2666
3600	1700	6.918	9.9755	10.4774	26.9057	45.9326
3800	100	2.2357	3.3991	3.5273	10.7127	17.5263
3800	200	1.8188	2.7499	2.8413	8.5539	14.1152
3800	300	2.3804	3.5988	3.6042	11.1946	18.4729
3800	400	2.54	3.7984	3.6887	11.508	19.3239
3800	500	2.5272	3.759	3.5851	11.2887	19.0393
3800	600	2.7517	4.1149	3.8743	12.5771	20.9351
3800	700	3.0596	4.5268	4.2172	13.5953	22.8287
3800	800	3.7959	5.638	5.245	16.8672	28.3228
3800	900	4.6194	6.9078	6.5405	21.2061	35.1451
3800	1000	5.4089	8.022	7.497	23.3853	39.9707
3800	1100	6.4956	9.5835	9.11	27.8185	47.548
3800	1200	7.2979	10.7671	10.4179	31.5353	53.4227
3800	1300	7.5049	11.0726	10.8288	32.2854	54.9371
3800	1400	7.3755	10.8817	10.8322	31.7288	53.9899
