400	100	114.0859	152.6214	214.75	304.6303	417.5858	128.6404
400	150	74.1094	99.6526	139.5	196.7735	266.9556	169.0442
600	100	19.1318	25.4935	35.75	50.2851	67.8584	21.4751
600	200	15.7202	20.9474	29.375	41.2011	55.4879	34.3136
800	100	7.4121	9.8878	13.75	19.2856	25.8851	10.4131
800	200	9.8	13.1252	18.3125	25.6849	34.5914	18.0876
800	300	5.896	7.8259	10.9375	15.3844	20.7609	13.7717
1000	100	3.4785	4.6588	6.5	9.1168	12.2366	9.6201
1000	200	4.599	6.1282	8.5938	12.0535	16.2882	12.4435
1000	300	4.298	5.7563	8.0312	11.2966	15.2444	10.3835
1000	400	3.144	4.2108	5.875	8.2402	11.1352	6.7696
1200	100	1.6602	2.2324	3.125	4.4205	5.9888	5.419
1200	200	1.9341	2.5874	3.6406	5.1353	6.9669	6.6568
1200	300	3.2695	4.3788	6.1094	8.569	11.5403	8.2768
1200	400	2.751	3.6845	5.1406	7.2102	9.7433	4.7476
1200	500	2.3664	3.1693	4.4219	6.2021	8.381	3.9176
1400	100	1.3779	1.8434	2.5938	3.6793	5.0107	4.4261
1400	200	1.241	1.6601	2.3359	3.295	4.4702	4.2829
1400	300	1.8262	2.4556	3.4375	4.8351	6.5248	5.8053
1400	400	1.965	2.6318	3.6719	5.1648	6.9697	3.693
1400	500	1.7309	2.3182	3.2344	4.5494	6.1393	2.4582
1400	600	1.6473	2.2062	3.0781	4.3296	5.8427	2.4515
1600	100	1.1912	1.5935	2.2422	3.1896	4.3518	3.6673
1600	200	0.7993	1.0735	1.5156	2.162	2.9553	2.4996
1600	300	1.0423	1.4	1.9766	2.8038	3.8184	3.7187
1600	400	1.4508	1.9332	2.7109	3.8131	5.1457	4.9641
1600	500	1.4006	1.8758	2.6172	3.6917	4.9751	3.6961
1600	600	1.3086	1.7438	2.4453	3.4395	4.6415	3.0604
1600	700	1.2794	1.7134	2.3906	3.3626	4.5377	3.1781
1600	750	1.2417	1.6631	2.3203	3.2637	4.4043	3.5536
1800	100	1.0673	1.4393	2.0391	2.9169	4.02	3.5446
1800	200	0.5868	0.7913	1.1211	1.5992	2.2002	2.0164
1800	300	0.7333	0.985	1.3906	1.9837	2.7116	2.6956
1800	400	1.087	1.4485	2.0312	2.8652	3.8871	4.2373
1800	500	1.1623	1.5567	2.1719	3.0463	4.1165	4.1892
1800	600	1.087	1.4559	2.0312	2.849	3.8499	3.5141
1800	700	1.0578	1.4167	1.9766	2.7881	3.7573	3.3585
1800	800	1.0536	1.4111	1.9688	2.7692	3.737	3.6663
2000	100	1.1941	1.6103	2.2812	3.2724	4.5178	3.9366
2000	200	0.4526	0.6128	0.8711	1.2496	1.7251	1.5095
2000	300	0.5091	0.6866	0.9727	1.3991	1.9288	1.7748
2000	400	0.6983	0.9379	1.3242	1.889	2.5821	2.6384
2000	500	0.8591	1.1552	1.6172	2.2811	3.0741	3.1953
2000	600	0.8864	1.1871	1.6562	2.3296	3.1438	3.0912
2000	700	0.8654	1.1532	1.6172	2.2683	3.0651	2.925
2000	800	0.8549	1.1405	1.5859	2.2371	3.0147	2.9139
2000	900	0.8362	1.1142	1.5625	2.1915	2.9615	3.0101
2200	100	1.4206	1.9235	2.7344	3.9333	5.4566	4.5994
2200	200	0.4314	0.5787	0.8242	1.1758	1.6175	1.3957
2200	300	0.4662	0.6287	0.8906	1.2776	1.7582	1.5721
2200	400	0.5275	0.7114	1.0078	1.4417	1.9805	1.8725
2200	500	0.662	0.8856	1.2461	1.7676	2.4073	2.4045
2200	600	0.7076	0.9515	1.332	1.8789	2.5321	2.474
2200	700	0.7191	0.9582	1.3438	1.8901	2.5506	2.3979
2200	800	0.7024	0.9359	1.3125	1.8461	2.4913	2.3087
2200	900	0.7024	0.9359	1.3125	1.8461	2.4913	2.3908
2200	1000	0.6961	0.9323	1.3008	1.8348	2.4727	2.4752
2400	100	1.2047	1.6494	2.3906	3.5246	5.0313	3.3629
2400	200	0.2667	0.3652	0.5293	0.7804	1.1075	0.7315
2400	300	0.3223	0.4395	0.6348	0.9333	1.3188	0.9289
2400	400	0.4129	0.5584	0.8008	1.1551	1.6101	1.2903
2400	500	0.5397	0.7249	1.0234	1.4599	1.9956	1.7825
2400	600	0.6226	0.8328	1.1719	1.653	2.2426	2.0473
2400	700	0.6397	0.8567	1.1953	1.6861	2.2874	2.0568
2400	800	0.646	0.8651	1.207	1.7026	2.2945	2.0733
2400	900	0.6355	0.8468	1.1875	1.6703	2.254	2.052
2400	1000	0.6271	0.8357	1.1719	1.6483	2.2244	2.0773
2400	1100	0.6125	0.8162	1.1445	1.6099	2.1725	2.0998
2600	100	1.4838	2.0231	2.9219	4.3078	6.1137	4.6879
2600	200	0.2334	0.3209	0.4668	0.6882	0.9824	0.6356
2600	300	0.247	0.3382	0.4902	0.7267	1.0341	0.6564
2600	400	0.2746	0.376	0.5449	0.8056	1.1448	0.7307
2600	500	0.3538	0.483	0.6914	1.0083	1.4144	0.9812
2600	600	0.4396	0.5928	0.8398	1.2047	1.658	1.2332
2600	700	0.4835	0.6468	0.9102	1.2983	1.7747	1.337
2600	800	0.4939	0.6607	0.9297	1.3188	1.796	1.3582
2600	900	0.4964	0.6668	0.9414	1.3317	1.8161	1.4237
2600	1000	0.498	0.6663	0.9375	1.3299	1.8111	1.452
2600	1100	0.5043	0.6746	0.9492	1.3389	1.8225	1.4857
2600	1200	0.4918	0.6579	0.9258	1.3096	1.7801	1.5021
2600	1250	0.4711	0.6302	0.8867	1.2543	1.7106	1.4432
2800	100	1.6094	2.2129	3.2188	4.784	6.8559	6.7653
2800	200	0.245	0.334	0.4824	0.7113	1.0094	0.8646
2800	300	0.2529	0.3448	0.498	0.7303	1.0336	0.8345
2800	400	0.2559	0.3489	0.5039	0.7389	1.0457	0.7755
2800	500	0.2847	0.3881	0.5605	0.822	1.1564	0.8007
2800	600	0.3364	0.4573	0.6523	0.9462	1.315	0.9079
2800	700	0.3711	0.5005	0.709	1.0142	1.3933	0.9375
2800	800	0.3914	0.5257	0.7422	1.0558	1.4452	0.9617
2800	900	0.3924	0.5298	0.7441	1.0586	1.449	0.9837
2800	1000	0.3974	0.5316	0.748	1.0641	1.4566	0.9797
2800	1100	0.3996	0.5367	0.7578	1.075	1.464	1.0347
2800	1200	0.4047	0.5413	0.7617	1.0805	1.4715	1.0623
2800	1300	0.4078	0.5455	0.7676	1.0888	1.4828	1.1017
2800	1350	0.3932	0.5261	0.7402	1.053	1.432	1.1164
3000	100	1.5212	2.1159	3.1406	4.7806	6.9977	7.2614
3000	200	0.1939	0.2697	0.4004	0.6063	0.8856	0.8368
3000	300	0.1812	0.2509	0.3711	0.5604	0.8156	0.7564
3000	400	0.2124	0.2946	0.4316	0.6433	0.9282	0.8368
3000	500	0.248	0.3396	0.4922	0.7237	1.0287	0.8829
3000	600	0.291	0.3957	0.5645	0.8232	1.1477	0.9192
3000	700	0.3227	0.4369	0.6211	0.8934	1.2394	0.9173
3000	800	0.3415	0.4629	0.6523	0.9332	1.282	0.8999
3000	900	0.3533	0.4745	0.6699	0.9556	1.3063	0.8853
3000	1000	0.3522	0.4731	0.668	0.9529	1.3025	0.8774
3000	1100	0.3543	0.4759	0.6719	0.9558	1.3083	0.8622
3000	1200	0.3615	0.4856	0.6855	0.9725	1.3331	0.9084
3000	1300	0.3621	0.4844	0.6816	0.9696	1.3273	0.9403
3000	1400	0.3512	0.4717	0.666	0.9448	1.2951	0.9401
3200	100	1.7332	2.4106	3.5781	5.475	8.0722	8.495
3200	200	0.1821	0.2543	0.3789	0.5798	0.8593	0.8045
3200	300	0.145	0.2026	0.3018	0.4617	0.6825	0.6298
3200	400	0.1703	0.2368	0.3516	0.5351	0.7854	0.72
3200	500	0.1798	0.2489	0.3682	0.556	0.8092	0.7272
3200	600	0.2141	0.2957	0.4316	0.6398	0.9105	0.7921
3200	700	0.2548	0.3445	0.4941	0.7207	1.0108	0.8284
3200	800	0.279	0.3778	0.5371	0.7748	1.0732	0.8196
3200	900	0.2914	0.3929	0.5566	0.7985	1.1024	0.7951
3200	1000	0.2924	0.3943	0.5586	0.8013	1.1062	0.7635
3200	1100	0.2934	0.3957	0.5605	0.8041	1.1101	0.7486
3200	1200	0.3006	0.4053	0.5742	0.8214	1.1284	0.7738
3200	1300	0.3016	0.4088	0.5762	0.8242	1.1323	0.786
3200	1400	0.3057	0.4122	0.584	0.8331	1.1461	0.7989
3200	1500	0.2934	0.3957	0.5605	0.8019	1.1016	0.8077
3400	100	1.9894	2.7793	4.1406	6.3523	9.4229	10.0176
3400	200	0.1905	0.2661	0.3965	0.6083	0.9	0.8453
3400	300	0.1379	0.1927	0.2871	0.4405	0.6517	0.5983
3400	400	0.1511	0.2111	0.3145	0.4812	0.7094	0.6455
3400	500	0.1575	0.2191	0.3252	0.495	0.7284	0.6527
3400	600	0.1702	0.2357	0.3486	0.5265	0.7641	0.6753
3400	700	0.1992	0.2739	0.3984	0.589	0.8395	0.7139
3400	800	0.2172	0.2962	0.4277	0.6221	0.8739	0.7053
3400	900	0.2306	0.3136	0.4473	0.6487	0.9016	0.6902
3400	1000	0.2385	0.3229	0.459	0.6639	0.9212	0.6778
3400	1100	0.2395	0.3243	0.4609	0.663	0.9198	0.6558
3400	1200	0.2464	0.3323	0.4707	0.679	0.9405	0.6577
3400	1300	0.2486	0.3366	0.4785	0.6864	0.9477	0.6549
3400	1400	0.2535	0.3419	0.4844	0.6948	0.9593	0.6833
3400	1500	0.2546	0.3415	0.4863	0.6976	0.9631	0.698
3400	1600	0.2484	0.335	0.4746	0.6827	0.9412	0.703
3600	100	2.4945	3.5006	5.2344	8.0719	12.0557	13.0214
3600	200	0.2132	0.2991	0.4473	0.6862	1.0205	0.9566
3600	300	0.1347	0.1881	0.2803	0.4311	0.6384	0.5833
3600	400	0.144	0.2012	0.2998	0.4599	0.6805	0.6161
3600	500	0.1462	0.2033	0.3018	0.4617	0.6808	0.6029
3600	600	0.149	0.2072	0.3076	0.467	0.6848	0.6
3600	700	0.161	0.222	0.3271	0.4915	0.7097	0.6136
3600	800	0.1802	0.2477	0.3604	0.5327	0.7571	0.6295
3600	900	0.1919	0.2631	0.3779	0.5527	0.7764	0.6161
3600	1000	0.2004	0.271	0.3887	0.5637	0.7883	0.6035
3600	1100	0.2024	0.2752	0.3926	0.5678	0.7903	0.5852
3600	1200	0.208	0.2817	0.4004	0.5791	0.8061	0.5757
3600	1300	0.2085	0.2834	0.4043	0.5832	0.8078	0.5837
3600	1400	0.2125	0.2889	0.4121	0.5928	0.8224	0.5968
3600	1500	0.2182	0.2954	0.4199	0.6057	0.8391	0.6126
3600	1600	0.2161	0.2927	0.416	0.6001	0.8313	0.625
3600	1700	0.2121	0.2872	0.4082	0.5888	0.8182	0.6233
3800	100	2.9836	4.18	6.3125	9.8352	14.7347	18.517
3800	200	0.2457	0.3448	0.5156	0.7972	1.1916	1.1276
3800	300	0.1368	0.192	0.2871	0.4405	0.6551	0.6013
3800	400	0.1417	0.198	0.2949	0.4536	0.6718	0.6082
3800	500	0.1417	0.198	0.2949	0.4513	0.6653	0.5962
3800	600	0.1424	0.198	0.2939	0.4486	0.6591	0.5765
3800	700	0.1469	0.2034	0.3008	0.4542	0.6611	0.5704
3800	800	0.1584	0.2188	0.3193	0.4772	0.6855	0.5719
3800	900	0.1698	0.2325	0.3369	0.4967	0.705	0.5704
3800	1000	0.1751	0.24	0.3447	0.5041	0.7103	0.5539
3800	1100	0.1818	0.2458	0.3525	0.5141	0.7168	0.5511
3800	1200	0.1853	0.2506	0.3594	0.5212	0.7267	0.5421
3800	1300	0.1873	0.2547	0.3633	0.5269	0.7345	0.5479
3800	1400	0.1878	0.2554	0.3643	0.5269	0.7333	0.5403
3800	1500	0.1929	0.2622	0.374	0.5395	0.752	0.5576
3800	1600	0.1948	0.2638	0.375	0.5424	0.755	5.4159
3800	1700	0.1939	0.2636	0.376	0.5438	0.7569	0.5813
3800	1800	0.1863	0.2533	0.3613	0.5241	0.7306	0.5677
4000	100	3.2373	4.5558	6.9062	10.8153	16.1468	19.6986
4000	200	0.2779	0.3893	0.5879	0.9183	1.387	1.3411
4000	300	0.1405	0.1972	0.2949	0.456	0.6816	0.6239
4000	400	0.1415	0.1985	0.2969	0.4566	0.6814	0.6172
4000	500	0.1359	0.1907	0.2852	0.4375	0.6506	0.5872
4000	600	0.1361	0.1901	0.2832	0.4333	0.6389	0.5576
4000	700	0.1391	0.1934	0.2871	0.4359	0.6391	0.5526
4000	800	0.1426	0.1986	0.292	0.4398	0.6376	0.5377
4000	900	0.1543	0.211	0.3086	0.4587	0.6573	0.5365
