400	100	970.4531	1308.6859	1854.0	2659.5234	3671.6528
600	100	131.6484	176.317	246.0	364.6486	503.9312
600	200	170.209	227.0609	315.75	441.6093	593.5255
800	100	46.9844	65.7402	97.0	143.7842	201.0667
800	200	105.8643	142.929	200.75	283.9706	384.7206
800	300	67.248	89.7097	124.75	174.9731	234.8482
1000	100	33.1348	45.4289	65.25	94.1199	129.5642
1000	200	44.3438	60.2903	86.0	122.6796	167.6921
1000	300	51.6426	69.165	96.5	136.1193	183.4391
1000	400	36.5244	48.6694	68.25	95.9988	129.5478
1200	100	18.5166	24.9702	35.375	50.7447	70.0565
1200	200	18.793	25.2703	35.375	49.8986	67.6957
1200	300	36.2578	48.7548	68.25	96.2709	129.738
1200	400	31.9395	42.6076	59.25	83.1035	111.5411
1200	500	27.29	36.4053	50.625	70.8043	95.1614
1400	100	12.2278	16.4233	23.1875	33.0771	45.5059
1400	200	11.7246	15.6408	21.75	30.5063	40.9455
1400	300	19.1653	25.6681	35.8125	50.2303	67.8772
1400	400	20.1475	26.877	37.375	52.4218	70.5995
1400	500	17.9912	24.0005	33.375	46.8115	62.8301
1400	600	17.3848	23.1915	32.25	45.2335	60.7122
1600	100	6.8884	9.2519	13.0625	18.6337	25.6354
1600	200	7.0574	9.452	13.1875	18.6018	25.2364
1600	300	10.1345	13.5732	18.9375	26.7125	36.2399
1600	400	14.5161	19.4415	27.125	38.2615	51.5625
1600	500	14.2485	19.0831	26.625	37.344	50.1229
1600	600	13.4429	17.8432	24.9375	34.9771	46.9461
1600	700	12.9038	17.1276	23.9375	33.5745	45.0635
1800	100	4.2039	5.6391	8.0312	11.5207	15.9554
1800	200	4.9805	6.6628	9.375	13.2988	18.2299
1800	300	6.1094	8.2151	11.5	16.2673	22.1849
1800	400	10.1011	13.5284	18.875	26.4739	35.7747
1800	500	10.8035	14.4691	20.1875	28.3148	38.004
1800	600	10.4443	13.9329	19.375	27.1752	36.4744
1800	700	10.0737	13.4385	18.6875	26.2109	35.1802
1800	800	9.939	13.2587	18.4375	25.8603	34.9455
2000	100	3.2633	4.4186	6.2812	9.0354	12.5345
2000	200	4.1364	5.5556	7.8438	11.1266	15.2523
2000	300	4.2666	5.7372	8.0312	11.4246	15.6386
2000	400	6.3584	8.5499	11.9688	16.9304	23.0892
2000	500	7.927	10.6166	14.8125	20.894	28.2518
2000	600	7.9604	10.6614	14.875	20.8635	28.1933
2000	700	7.7263	10.3479	14.4375	20.2499	27.3641
2000	800	7.6479	10.2025	14.1875	20.0124	26.9694
2000	900	7.6594	10.2063	14.3125	20.0746	27.1272
2200	100	2.4009	3.2643	4.6562	6.7535	9.4438
2200	200	3.0834	4.1361	5.8906	8.4735	11.755
2200	300	3.0098	4.0588	5.75	8.2941	11.4893
2200	400	4.1384	5.5808	7.9062	11.2783	15.5162
2200	500	5.7773	7.7686	10.875	15.4266	21.0088
2200	600	6.209	8.349	11.6875	16.4859	22.4403
2200	700	6.1426	8.2597	11.5625	16.3096	22.1267
2200	800	6.171	8.2649	11.5312	16.2655	22.0669
2200	900	6.0928	8.1928	11.4688	16.1774	21.9473
2200	1000	6.1376	8.1784	11.4688	16.1774	21.9473
2400	100	1.817	2.4774	3.5781	5.2754	7.4868
2400	200	2.2787	3.1111	4.4531	6.5299	9.1866
2400	300	2.3928	3.2357	4.6406	6.7494	9.4814
2400	400	2.9792	4.0339	5.7344	8.2716	11.5297
2400	500	4.0894	5.5146	7.8125	11.1446	15.3322
2400	600	4.8477	6.4851	9.125	12.9441	17.6859
2400	700	4.9971	6.685	9.4062	13.3056	18.1458
2400	800	4.9473	6.6183	9.3125	13.173	17.9649
2400	900	4.9141	6.6078	9.25	13.0846	17.8444
2400	1000	5.0137	6.7417	9.4375	13.3874	18.2318
2400	1100	4.9971	6.7194	9.4062	13.3431	18.1714
2600	100	1.5668	2.1453	3.1094	4.5967	6.5894
2600	200	1.9202	2.6326	3.7812	5.5447	7.8703
2600	300	2.0389	2.7836	3.9844	5.8267	8.2343
2600	400	2.2961	3.105	4.4531	6.4944	9.137
2600	500	2.9467	3.9899	5.6719	8.2266	11.5037
2600	600	3.6968	4.9852	7.0625	10.131	13.9865
2600	700	4.001	5.3524	7.5312	10.7434	14.7802
2600	800	4.0342	5.3968	7.5938	10.8325	14.855
2600	900	4.1006	5.4857	7.7188	11.0108	15.0995
2600	1000	4.1034	5.5113	7.7812	11.038	15.1308
2600	1100	4.1836	5.5967	7.875	11.2023	15.4339
2600	1200	4.167	5.5745	7.8438	11.1892	15.3935
2800	100	1.3477	1.853	2.6953	4.0275	5.835
2800	200	1.5	2.0625	3.0	4.4469	6.4012
2800	300	1.6953	2.3311	3.3906	5.0395	7.2631
2800	400	1.8109	2.4795	3.5938	5.3127	7.6159
2800	500	2.2628	3.0724	4.4219	6.5017	9.2416
2800	600	2.9142	3.9249	5.6094	8.1136	11.3627
2800	700	3.2878	4.4338	6.2812	9.0604	12.5509
2800	800	3.4442	4.626	6.5312	9.3689	13.0164
2800	900	3.4772	4.6702	6.5938	9.4586	13.141
2800	1000	3.5168	4.7426	6.7188	9.5843	13.2704
2800	1100	3.576	4.803	6.7812	9.7276	13.4296
2800	1200	3.609	4.8473	6.8438	9.8172	13.5963
2800	1300	3.615	4.8749	6.9062	9.9619	13.8859
3000	100	1.1292	1.5637	2.3125	3.52	5.2074
3000	200	1.2074	1.6648	2.4531	3.7243	5.4898
3000	300	1.4535	2.0159	2.9531	4.4598	6.561
3000	400	1.5154	2.0926	3.0547	4.5889	6.7002
3000	500	1.7715	2.4256	3.5156	5.2393	7.5816
3000	600	2.2455	3.0616	4.4219	6.5017	9.2958
3000	700	2.6748	3.6171	5.1875	7.5654	10.74
3000	800	2.8737	3.891	5.5312	8.0227	11.2872
3000	900	2.9548	4.0009	5.6875	8.2266	11.5918
3000	1000	2.9711	4.0014	5.7188	8.2946	11.6698
3000	1100	3.0117	4.0779	5.7969	8.3617	11.7278
3000	1200	3.0766	4.1658	5.9219	8.5656	12.0695
3000	1300	3.1091	4.2098	5.9844	8.6799	12.2862
3000	1400	3.0685	4.1326	5.9062	8.6136	12.2281
3200	100	0.9749	1.3657	2.0625	3.2217	4.9135
3200	200	0.968	1.3584	2.0312	3.1567	4.7847
3200	300	1.25	1.7463	2.6016	4.0222	6.0729
3200	400	1.2715	1.7685	2.625	4.0376	6.0561
3200	500	1.4305	1.981	2.9297	4.4712	6.6726
3200	600	1.7518	2.4052	3.5312	5.347	7.8951
3200	700	2.1259	2.9107	4.2188	6.2871	9.1235
3200	800	2.3328	3.1806	4.5938	6.7727	9.7805
3200	900	2.4307	3.3004	4.75	7.022	10.1242
3200	1000	2.4866	3.3764	4.8594	7.1644	10.3163
3200	1100	2.5186	3.4198	4.9219	7.2565	10.4189
3200	1200	2.5586	3.4741	5.0	7.3717	10.6455
3200	1300	2.6306	3.5718	5.1406	7.579	10.9449
3200	1400	2.6263	3.5809	5.1719	7.6457	11.055
3200	1500	2.6105	3.5593	5.1406	7.6405	11.1367
3400	100	0.8891	1.2604	1.9453	3.1394	4.9829
3400	300	1.0587	1.5037	2.2969	3.6702	5.7675
3400	500	1.1572	1.6286	2.4688	3.8956	6.0682
3400	700	1.6953	2.358	3.5	5.3974	8.1841
3400	900	2.0464	2.8096	4.125	6.2625	9.3294
3400	1000	2.0851	2.8628	4.2031	6.3811	9.5561
3400	1100	2.1239	2.9161	4.2812	6.4997	9.7083
3400	1200	2.1472	2.9565	4.3281	6.5881	9.849
3400	1300	2.2031	3.0121	4.4062	6.6719	9.9565
3400	1400	2.2324	3.065	4.5	6.8498	10.2935
3400	1500	2.2634	3.1076	4.5625	6.9631	10.4455
3400	1600	2.2687	3.1099	4.6094	7.0898	10.8237
3600	100	0.8408	1.2124	1.9219	3.2242	5.3734
3600	200	0.752	1.0918	1.7188	2.8697	4.7662
3600	300	0.981	1.4145	2.2422	3.7437	6.2177
3600	400	1.0054	1.4457	2.2578	3.7158	6.1028
3600	500	1.0333	1.4807	2.3203	3.8556	6.3307
3600	600	1.147	1.6336	2.5312	4.1254	6.7205
3600	700	1.354	1.9231	2.9375	4.7407	7.5243
3600	800	1.61	2.2555	3.4062	5.4429	8.5916
3600	900	1.7126	2.3887	3.5938	5.6852	8.921
3600	1000	1.7797	2.4821	3.7344	5.9374	9.3662
3600	1100	1.7946	2.5029	3.7656	5.9421	9.3419
3600	1200	1.8541	2.586	3.8906	6.1703	9.7524
3600	1300	1.8839	2.6275	3.9531	6.2695	9.909
3600	1400	1.9137	2.6691	4.0156	6.3686	10.0657
3600	1500	1.9658	2.7249	4.125	6.5585	10.4394
3600	1600	2.0309	2.8453	4.2969	6.9003	11.0912
3600	1700	1.9878	2.8051	4.3125	7.0285	11.5448
3800	100	0.8524	1.2641	2.0781	3.7183	6.299
3800	200	0.7311	1.0786	1.7656	3.131	5.3515
3800	300	0.9404	1.3804	2.25	3.954	6.8194
3800	400	1.0057	1.4762	2.4062	4.2286	7.2929
