400	100	1851.6094	2553.0811	3762.0	5786.3916	8679.292
600	100	543.8516	733.4006	1039.0	1490.4233	2057.6306
600	200	431.9062	577.7937	813.0	1153.2686	1570.5912
800	100	203.6641	278.0583	398.0	582.0276	824.9768
800	200	227.2148	303.1075	421.5	591.1918	793.495
800	300	191.0977	254.9267	354.5	500.0444	673.8774
1000	100	94.707	129.1294	186.5	275.7076	397.5086
1000	200	89.1035	119.3365	166.5	233.5313	315.5757
1000	300	84.2871	112.8859	157.5	221.5358	298.9565
1000	400	70.4824	94.0244	130.75	183.3887	247.8169
1200	100	59.4258	80.796	115.25	168.9988	242.0079
1200	200	48.8525	64.8436	90.625	127.8322	173.4255
1200	300	63.9346	84.9562	117.75	165.155	221.6703
1200	400	55.6543	73.9534	102.5	142.9484	192.3837
1200	500	49.8174	66.1973	91.75	127.9562	171.0268
1400	100	82.875	110.8682	156.0	223.7787	314.815
1400	200	35.9717	47.7991	66.25	92.3935	123.4935
1400	300	38.2793	50.8655	70.5	98.3206	131.8691
1400	400	34.6348	46.2032	64.25	89.6042	119.7654
1400	500	31.7373	42.338	58.875	82.3428	110.6692
1400	600	29.4561	39.1412	54.25	76.0905	102.1284
1600	100	86.4844	116.1583	164.0	236.5619	328.7198
1600	200	42.0767	56.3534	78.625	110.2787	149.0218
1600	300	44.6592	59.3431	82.25	114.7074	152.7894
1600	400	41.4941	54.9242	75.875	105.5142	140.7297
1600	500	36.5146	48.5206	67.25	93.52	125.1659
1600	600	33.8379	44.7899	61.875	86.0454	114.3642
1600	700	33.4961	44.3375	61.25	84.9321	113.0326
1800	100	42.4336	56.7666	79.875	115.2158	160.5993
1800	200	14.0117	18.7445	26.375	37.3087	50.713
1800	300	17.6001	23.7005	33.375	47.3436	64.4754
1800	400	26.6953	35.7123	50.25	71.0811	96.6191
1800	500	26.3013	35.5098	49.875	70.7494	96.3508
1800	600	27.2266	36.6107	51.25	72.6999	99.0071
1800	700	25.7656	34.6462	48.5	68.4123	92.8125
1800	800	24.7695	33.1361	46.625	65.9533	89.3529
2000	100	45.1465	60.5603	86.25	124.7552	174.7131
2000	200	12.3184	16.5641	23.1875	32.7998	44.4369
2000	300	11.8867	15.9837	22.375	31.5613	42.5332
2000	400	13.9141	18.6351	26.0	36.6746	49.7552
2000	500	14.1445	19.0197	26.625	37.7685	51.098
2000	600	13.7461	18.3892	25.875	36.4983	49.516
2000	700	13.6133	18.2115	25.625	36.1457	49.0375
2000	800	13.8125	18.5732	26.0	36.7783	49.8268
2000	900	13.7793	18.5286	25.9375	36.5865	49.6356
2200	100	48.8359	65.7725	94.0	137.0891	194.614
2200	200	9.3274	12.5277	17.6875	25.0903	34.1695
2200	300	8.334	11.149	15.6875	22.3158	30.3486
2200	400	9.9609	13.3255	18.75	26.5975	36.1033
2200	500	11.4551	15.4033	21.5625	30.5872	41.3821
2200	600	10.5918	14.2425	19.9375	28.2026	38.2085
2200	700	10.4922	14.0362	19.75	27.8586	37.7948
2200	800	10.5254	14.1532	19.8125	27.9468	37.9144
2200	900	10.791	14.436	20.3125	28.652	38.8712
2200	1000	10.5586	14.125	19.875	28.0349	38.034
2400	100	47.4072	63.8483	91.25	133.0785	188.9205
2400	200	7.5244	10.1469	14.375	20.6206	28.2878
2400	300	6.5266	8.8013	12.4688	17.7868	24.4702
2400	400	7.6465	10.2701	14.5	20.5688	28.1956
2400	500	8.7324	11.7422	16.4375	23.3172	31.6506
2400	600	8.666	11.5932	16.3125	23.1398	31.3065
2400	700	8.4336	11.2823	15.875	22.456	30.524
2400	800	8.7324	11.682	16.4375	23.1861	31.4558
2400	900	8.7324	11.682	16.4375	23.3172	31.6506
2400	1000	8.5332	11.4155	16.0625	22.7212	30.7824
2400	1100	8.7656	11.7264	16.5	23.2743	31.5754
2600	100	48.4043	65.4558	93.875	138.4036	197.5709
2600	200	7.0991	9.5734	13.5625	19.4551	26.8591
2600	300	5.4961	7.4117	10.5	15.0202	20.6344
2600	400	5.8173	7.8132	11.0312	15.7362	21.6491
