400	100	114.2188	152.7991	215.0	306.6989	421.9419	149.5881
400	150	62.5464	83.3441	116.875	164.8595	223.659	73.96
600	100	95.9531	128.0027	178.0	249.6611	337.3722	108.834
600	200	14.5547	19.4161	27.0	37.6547	50.3294	16.3091
800	100	228.5625	304.9053	424.0	594.6983	803.6281	282.5677
800	200	12.8027	17.079	23.75	33.1222	44.1185	14.4848
800	300	5.3401	7.1237	9.9062	13.776	18.3098	6.15
1000	100	283.0977	377.2321	529.0	748.2961	1020.5054	345.8579
1000	200	19.002	25.3488	35.25	49.1603	65.9345	25.4154
1000	300	4.8516	6.472	9.0	12.5516	16.7765	6.8676
1000	400	2.9312	3.9102	5.4375	7.5832	10.1358	4.2191
1200	100	364.9219	490.1315	692.0	992.6592	1374.7758	386.143
1200	200	26.8916	36.016	50.25	70.2799	94.4565	29.9711
1200	300	6.2498	8.3373	11.5938	16.1689	21.6114	7.3299
1200	400	2.9648	3.9551	5.5	7.6704	10.2523	3.6792
1200	500	2.3584	3.1461	4.375	6.1015	8.1552	2.8901
1400	100	511.7383	692.9088	985.0	1436.519	2063.6611	637.1486
1400	200	34.1162	45.6919	63.75	89.4151	120.8285	37.22
1400	300	7.5925	10.1687	14.1875	19.8427	26.6687	8.4
1400	400	2.948	3.9327	5.4688	7.6704	10.2952	3.2402
1400	500	1.912	2.5506	3.5469	4.9607	6.6672	2.0588
1400	600	1.912	2.5378	3.5469	4.9465	6.6116	2.0795
1600	100	585.0	797.625	1152.0	1735.1741	2584.5898	765.4469
1600	200	38.3975	51.4258	71.75	101.2079	137.3051	46.127
1600	300	8.8635	11.8709	16.5625	23.2964	31.4379	11.5243
1600	400	3.4116	4.5692	6.375	8.9415	12.0829	4.5159
1600	500	1.9483	2.6094	3.6406	5.1063	6.9003	2.5659
1600	600	1.6096	2.1558	3.0078	4.2187	5.6624	2.0862
1600	700	1.6974	2.2734	3.1719	4.4362	5.9623	2.1916
1600	750	1.7688	2.3596	3.2812	4.6022	6.1771	2.2231
1800	100	620.2969	838.8105	1203.0	1788.0155	2642.7241	807.4923
1800	200	45.5547	61.256	85.75	121.2975	164.3327	51.6322
1800	300	10.6028	14.2003	19.8125	27.8678	37.6068	12.4297
1800	400	3.9802	5.3307	7.4375	10.4318	14.0015	4.997
1800	500	2.0804	2.7614	3.8594	5.3977	7.2546	2.6307
1800	600	1.5287	2.0394	2.8359	3.9664	5.3308	2.016
1800	700	1.4361	1.9062	2.6641	3.7154	5.0002	1.9024
1800	800	1.5793	2.1068	2.9297	4.1092	5.4965	2.0519
2000	100	843.1172	1162.5273	1713.0	2675.761	4239.2339	874.9579
2000	200	48.2773	64.5843	90.875	129.2716	176.9531	53.6948
2000	300	10.9902	14.7782	20.6875	29.2635	39.6459	12.7474
2000	400	4.0176	5.4023	7.5625	10.6674	14.3757	4.6506
2000	500	2.057	2.741	3.8438	5.4218	7.3067	2.4257
2000	600	1.363	1.8254	2.5469	3.5925	4.8414	1.6132
2000	700	1.1539	1.5376	2.1562	3.0329	4.0929	1.3872
2000	800	1.1832	1.5847	2.2109	3.1187	4.2028	1.4234
2000	900	1.3086	1.7438	2.4453	3.4298	4.6347	1.5753
2200	100	918.3359	1272.9443	1927.0	3140.6145	5371.1353	969.8314
2200	200	57.7441	77.9613	109.5	155.3295	212.925	71.3308
