400	100	91.6406	122.2498	170.0	239.118	322.6832	123.7321
400	150	58.7334	78.6618	109.75	153.9343	208.0146	66.9242
600	100	15.498	20.6746	28.75	40.0953	53.5915	26.5832
600	200	14.3208	19.0295	26.375	36.7831	49.1644	14.0828
800	100	5.8792	7.8429	10.9062	15.2101	20.3298	12.4176
800	200	8.5857	11.4087	15.8125	21.9263	29.1809	8.5759
800	300	5.2939	7.0346	9.75	13.5587	18.021	5.5337
1000	100	3.1754	4.236	5.8906	8.2152	10.9804	5.5067
1000	200	3.9026	5.1858	7.1875	10.0238	13.3979	6.4484
1000	300	3.925	5.2361	7.2812	10.1546	13.5258	5.9172
1000	400	2.8048	3.7417	5.2031	7.2564	9.6989	4.1056
1200	100	1.8783	2.5057	3.4844	4.8594	6.5175	3.7903
1200	200	1.8362	2.4495	3.4062	4.7504	6.3494	3.5491
1200	300	3.0406	4.0563	5.6406	7.8216	10.4458	5.178
1200	400	2.4763	3.3034	4.5938	6.4065	8.5335	3.7488
1200	500	2.0973	2.8118	3.8906	5.4259	7.2523	3.0275
1400	100	1.255	1.6742	2.3281	3.2561	4.3613	3.5526
1400	200	1.2302	1.6346	2.2656	3.1507	4.2022	3.1886
1400	300	1.9004	2.5252	3.5	4.8672	6.4691	3.9641
1400	400	1.8615	2.4832	3.4531	4.8158	6.4146	3.0989
1400	500	1.5751	2.1012	2.9219	4.0749	5.4465	2.2323
1400	600	1.5245	2.0338	2.8281	3.9442	5.2718	2.2188
1600	100	0.7463	0.9995	1.3945	1.956	2.6253	1.9396
1600	200	0.7588	1.0163	1.418	1.9888	2.6875	2.0802
1600	300	1.0908	1.4551	2.0234	2.83	3.8035	2.9769
1600	400	1.5356	2.0405	2.8281	3.9329	5.2273	3.5345
1600	500	1.394	1.8596	2.5859	3.6064	4.8203	2.6587
1600	600	1.2634	1.6854	2.3438	3.2686	4.3689	2.2206
1600	700	1.2424	1.6573	2.3047	3.2142	4.2961	2.2295
1600	750	1.2339	1.6461	2.2891	3.1832	4.2604	2.145
1800	100	0.4877	0.6524	0.918	1.2949	1.7567	0.6473
1800	200	0.5937	0.7911	1.1094	1.5648	2.1088	0.8216
1800	300	0.7286	0.9719	1.3516	1.8957	2.5444	1.1029
1800	400	1.1413	1.5225	2.1172	2.9358	3.9208	2.0467
1800	500	1.1708	1.5618	2.1719	3.0203	4.0143	1.9096
1800	600	1.0781	1.4382	2.0	2.7892	3.7281	1.7677
1800	700	1.0318	1.3764	1.9141	2.6618	3.5625	1.6783
1800	800	1.0402	1.3877	1.9297	2.6912	3.5722	1.6431
2000	100	0.3798	0.508	0.7148	1.0083	1.368	0.4413
2000	200	0.4586	0.6135	0.8633	1.2177	1.652	0.5291
2000	300	0.462	0.6187	0.8633	1.2246	1.6568	0.5239
2000	400	0.7087	0.9491	1.3242	1.8573	2.4929	0.7756
2000	500	0.8802	1.1742	1.6328	2.2837	3.0483	0.9434
2000	600	0.8591	1.1461	1.5938	2.2354	2.9799	0.9258
2000	700	0.817	1.0899	1.5156	2.1258	2.8435	0.9171
2000	800	0.8128	1.0843	1.5078	2.1088	2.8149	0.927
2000	900	0.8191	1.0927	1.5195	2.1192	2.8325	0.9463
2200	100	0.3642	0.4897	0.6855	0.9697	1.3138	0.3869
2200	200	0.4545	0.608	0.8555	1.2033	1.6293	0.4727
2200	300	0.4254	0.572	0.8008	1.1296	1.5222	0.4418
2200	400	0.5167	0.6948	0.9727	1.3681	1.8462	0.5103
2200	500	0.6654	0.8877	1.2344	1.7313	2.3238	0.6205
2200	600	0.697	0.9298	1.293	1.8084	2.4221	0.6407
2200	700	0.6738	0.8989	1.25	1.7483	2.3416	0.6387
2200	800	0.6675	0.8905	1.2383	1.7319	2.3276	0.6464
2200	900	0.6633	0.8849	1.2305	1.7209	2.313	0.6649
2200	1000	0.6759	0.9017	1.2539	1.7537	2.3409	0.6772
2400	100	0.2206	0.2999	0.4277	0.617	0.8547	0.2779
2400	200	0.279	0.3793	0.541	0.7804	1.081	0.3416
2400	300	0.3044	0.4122	0.5859	0.8405	1.1604	0.3525
2400	400	0.3965	0.5354	0.752	1.0697	1.4642	0.4107
2400	500	0.5412	0.7219	1.0039	1.4121	1.9056	0.5051
2400	600	0.617	0.8231	1.1445	1.6053	2.1546	0.5636
2400	700	0.6254	0.8343	1.1602	1.6272	2.1766	0.5756
2400	800	0.6128	0.8174	1.1367	1.5944	2.1327	0.5759
2400	900	0.6043	0.8062	1.1211	1.568	2.1074	0.5826
2400	1000	0.6128	0.8174	1.1367	1.5898	2.1294	0.587
2400	1100	0.6086	0.8118	1.1289	1.5789	2.1076	0.5987
2600	100	0.1873	0.2547	0.3633	0.524	0.7304	0.2403
2600	200	0.2243	0.3036	0.4316	0.6261	0.8701	0.287
2600	300	0.2286	0.3108	0.4434	0.6395	0.8914	0.2898
2600	400	0.2568	0.3492	0.498	0.7164	0.9939	0.3131
2600	500	0.3476	0.4687	0.6641	0.9473	1.3032	0.392
2600	600	0.4482	0.6027	0.8438	1.1902	1.6147	0.4798
2600	700	0.4711	0.6334	0.8867	1.2472	1.6831	0.5243
2600	800	0.469	0.6306	0.8828	1.2417	1.6757	0.5322
2600	900	0.4794	0.6446	0.9023	1.2728	1.7153	0.5523
2600	1000	0.485	0.6495	0.9062	1.2783	1.7227	0.5474
2600	1100	0.4913	0.6579	0.918	1.2875	1.7399	0.5461
2600	1200	0.4829	0.6467	0.9023	1.2692	1.707	0.5438
2600	1250	0.4745	0.6323	0.8867	1.2437	1.6693	0.5296
2800	100	0.1983	0.2675	0.3789	0.5466	0.7547	0.2281
2800	200	0.2198	0.2964	0.4199	0.604	0.8353	0.2521
2800	300	0.2382	0.3212	0.4551	0.6564	0.9065	0.2759
2800	400	0.2364	0.3201	0.4551	0.6528	0.9041	0.2768
2800	500	0.2719	0.3667	0.5195	0.7453	1.0289	0.3183
2800	600	0.3327	0.4468	0.6309	0.8999	1.2301	0.388
2800	700	0.3683	0.4953	0.6934	0.9808	1.3288	0.4411
2800	800	0.3766	0.5065	0.709	1.0001	1.3568	0.4757
2800	900	0.3756	0.5051	0.707	0.9973	1.353	0.4867
2800	1000	0.3818	0.5134	0.7188	1.0138	1.3754	0.496
2800	1100	0.3881	0.5218	0.7305	1.0304	1.3979	0.5054
2800	1200	0.3943	0.5302	0.7422	1.0469	1.4108	0.4982
2800	1300	0.4055	0.5404	0.7578	1.0659	1.4384	0.4921
2800	1350	0.3951	0.5265	0.7383	1.0355	1.3993	0.4754
3000	100	0.1468	0.2001	0.2891	0.425	0.6024	0.1761
3000	200	0.1567	0.2137	0.3086	0.4525	0.6404	0.1853
3000	300	0.1954	0.2653	0.3818	0.5569	0.7811	0.2219
3000	400	0.2085	0.2819	0.4043	0.5832	0.8129	0.2279
3000	500	0.2385	0.3229	0.459	0.6584	0.909	0.2576
3000	600	0.2883	0.3908	0.5508	0.7857	1.074	0.3149
3000	700	0.3258	0.4359	0.6133	0.87	1.1848	0.3663
3000	800	0.3434	0.4618	0.6465	0.9119	1.2372	0.4161
3000	900	0.3455	0.4646	0.6504	0.9174	1.2446	0.4367
3000	1000	0.3445	0.4632	0.6484	0.9147	1.2409	0.457
3000	1100	0.3502	0.469	0.6543	0.9229	1.2521	0.4599
3000	1200	0.3564	0.4774	0.666	0.9395	1.2703	0.4638
3000	1300	0.3606	0.4805	0.6738	0.9505	1.2809	0.4519
3000	1400	0.3538	0.4758	0.666	0.9368	1.2642	0.4242
3200	100	0.1255	0.1718	0.249	0.3681	0.5247	0.1583
3200	200	0.1235	0.1691	0.2451	0.3624	0.5165	0.1547
3200	300	0.1555	0.2129	0.3086	0.455	0.6457	0.1888
3200	400	0.1587	0.2164	0.3125	0.4595	0.6512	0.1872
3200	500	0.1785	0.2448	0.3516	0.5141	0.7244	0.2032
3200	600	0.2222	0.3009	0.4277	0.6187	0.8611	0.2369
3200	700	0.2689	0.3645	0.5137	0.7328	1.0016	0.2869
3200	800	0.2936	0.3928	0.5527	0.7841	1.0678	0.3266
3200	900	0.3009	0.4025	0.5664	0.8035	1.087	0.3558
3200	1000	0.304	0.4067	0.5723	0.8095	1.1003	0.381
3200	1100	0.3051	0.4081	0.5742	0.8145	1.102	0.3869
3200	1200	0.3102	0.415	0.584	0.8237	1.1175	0.3961
3200	1300	0.3154	0.422	0.5938	0.8375	1.1362	0.3975
3200	1400	0.3154	0.4241	0.5938	0.8375	1.1362	0.3871
3200	1500	0.3082	0.4144	0.5801	0.8182	1.1101	0.3603
