400	100	1503.0039	2035.1118	2893.0	4173.0103	5816.7617
600	100	342.125	460.0449	644.0	908.4022	1224.1948
600	200	297.2793	398.1468	555.5	781.3531	1054.4148
800	100	154.9229	211.5129	302.75	441.5291	621.1876
800	200	168.5918	224.0247	310.5	430.5536	573.0061
800	300	137.3711	182.5386	253.0	350.8215	466.8939
1000	100	69.8496	94.8435	136.5	200.1591	283.2717
1000	200	68.9297	92.6876	129.75	182.5033	246.2832
1000	300	65.5566	87.8001	122.5	171.8173	229.8285
1000	400	56.7363	75.687	105.25	147.2031	196.4914
1200	100	53.7832	72.5283	102.75	146.9831	204.5079
1200	200	42.9902	57.3495	79.75	111.2208	148.6582
1200	300	50.9033	67.6403	93.75	130.3718	173.2791
1200	400	44.9805	59.5389	82.25	114.3795	152.0236
1200	500	40.3154	53.5711	74.25	102.9585	137.0232
1400	100	43.7695	58.7874	83.0	118.7309	164.1544
1400	200	25.7402	34.3378	47.75	66.7834	89.7572
1400	300	32.8496	43.6505	60.5	84.3744	112.7752
1400	400	30.8135	40.9449	56.75	79.1446	105.0551
1400	500	28.3701	37.6982	52.25	72.8688	97.0608
1400	600	26.7412	35.5337	49.25	68.685	91.4879
1600	100	37.5947	50.0956	70.25	99.092	135.3294
1600	200	15.6328	20.8544	29.0	40.6751	54.594
1600	300	18.7974	25.1753	35.125	49.266	66.1246
1600	400	20.8042	27.8631	38.875	54.5257	73.1841
1600	500	20.1475	26.877	37.375	52.4218	70.3603
1600	600	19.3389	25.6691	35.875	50.1749	67.4354
1600	700	18.8672	25.1691	35.0	48.9511	65.3416
1800	100	27.4268	36.5466	51.25	72.2913	98.7278
1800	200	9.2649	12.4085	17.3125	24.2823	32.8132
1800	300	11.1379	14.9171	20.8125	29.1914	39.1806
1800	400	14.583	19.5311	27.25	38.2206	51.2995
1800	500	14.2178	18.9667	26.375	36.9933	49.6523
1800	600	13.7134	18.3664	25.625	35.9414	48.2404
1800	700	13.2786	17.784	24.8125	34.7029	46.6409
1800	800	13.1782	17.6496	24.625	34.5388	46.3578
2000	100	34.332	45.9286	64.625	91.6728	125.6647
2000	200	8.8635	11.8709	16.5625	23.2304	31.3917
2000	300	8.5745	11.4384	15.9062	22.31	29.9443
2000	400	9.5684	12.7004	17.75	24.896	33.4153
2000	500	9.5684	12.7643	17.75	24.896	33.4153
2000	600	9.2649	12.4085	17.3125	24.2823	32.5917
2000	700	9.0977	12.1845	17.0	23.844	32.0034
2000	800	9.1311	12.2293	17.0625	23.9317	32.121
2000	900	9.2314	12.3637	17.25	24.1947	32.474
2200	100	33.4023	44.6848	62.875	89.9422	124.3519
2200	200	6.9905	9.3624	13.0625	18.5296	25.0692
2200	300	6.3584	8.5499	11.9688	16.8827	22.9041
2200	400	7.5591	10.1239	14.125	19.9242	26.8505
2200	500	8.228	11.0198	15.375	21.5648	29.141
2200	600	7.9175	10.562	14.6875	20.7176	27.8263
2200	700	7.7263	10.3479	14.4375	20.2499	27.3641
2200	800	7.6594	10.2583	14.3125	20.0746	26.944
2200	900	7.7827	10.3822	14.4375	20.3074	27.3122
2200	1000	7.7598	10.3927	14.5	20.3376	27.297
2400	100	31.6094	42.2863	59.5	85.3515	118.5802
2400	200	5.2129	6.9737	9.8125	13.9194	18.9562
2400	300	4.5156	6.0409	8.5	12.0575	16.4207
2400	400	5.4619	7.3445	10.2812	14.5023	19.6748
2400	500	6.458	8.6839	12.1562	17.1472	23.1081
2400	600	6.5557	8.78	12.25	17.2794	23.2863
2400	700	6.3584	8.5499	11.9688	16.835	22.7183
2400	800	6.4052	8.535	11.9688	16.835	22.7183
2400	900	6.3884	8.556	11.9375	16.8386	22.6923
2400	1000	6.4888	8.6904	12.125	17.0547	23.0149
2400	1100	6.5389	8.7576	12.2188	17.1866	23.1929
2600	100	31.7725	42.674	60.25	86.9077	121.1406
2600	200	4.6802	6.286	8.875	12.6249	17.2815
2600	300	3.7021	4.9526	6.9688	9.9132	13.4815
2600	400	4.001	5.38	7.5312	10.6833	14.4538
2600	500	4.5986	6.1836	8.6562	12.2792	16.6128
2600	600	4.9307	6.6301	9.2812	13.1288	17.7867
2600	700	4.8643	6.5408	9.1562	12.952	17.5472
2600	800	4.8477	6.5185	9.125	12.8714	17.4621
2600	900	4.9473	6.6524	9.3125	13.1359	17.821
2600	1000	5.0303	6.7294	9.4688	13.3563	18.12
2600	1100	5.1631	6.9426	9.7188	13.7089	18.5984
2600	1200	5.2129	7.0096	9.8125	13.8411	18.7778
2800	100	32.584	43.9405	62.25	89.7926	125.9393
2800	200	4.1858	5.622	7.9375	11.3229	15.5775
2800	300	3.0098	4.0588	5.75	8.2024	11.212
2800	400	3.0405	4.0837	5.7656	8.2247	11.2424
2800	500	3.5431	4.7588	6.7188	9.5308	12.9796
2800	600	3.9346	5.2907	7.4062	10.506	14.3077
2800	700	3.9014	5.246	7.3438	10.4174	14.187
2800	800	3.9678	5.308	7.4688	10.5649	14.4081
2800	900	3.9512	5.2858	7.4375	10.5504	14.321
2800	1000	4.0176	5.3746	7.5625	10.7277	14.6096
2800	1100	4.1338	5.5301	7.7812	11.007	15.011
2800	1200	4.2168	5.6411	7.9375	11.228	15.2116
2800	1300	4.2998	5.7522	8.0938	11.449	15.511
3000	100	34.1592	46.2525	65.75	95.3653	134.1709
3000	200	3.6854	4.9902	7.0938	10.2324	14.1743
3000	300	2.4191	3.2755	4.6562	6.7164	9.3039
3000	400	2.47	3.3308	4.7188	6.7689	9.345
3000	500	2.7644	3.7475	5.2812	7.5337	10.3313
3000	600	3.1393	4.2385	5.9531	8.4684	11.5544
3000	700	3.2622	4.3641	6.1406	8.7107	11.9017
3000	800	3.2053	4.3275	6.0781	8.622	11.7805
3000	900	3.2465	4.3604	6.1562	8.7329	11.8929
3000	1000	3.2629	4.3825	6.1875	8.7772	11.9533
3000	1100	3.3453	4.4932	6.3438	8.9988	12.2552
3000	1200	3.4772	4.6702	6.5938	9.3535	12.7381
3000	1300	3.5859	4.7972	6.75	9.5751	13.04
3000	1400	3.6191	4.8416	6.8125	9.6638	13.1607
3200	100	36.0762	48.9851	70.5	103.3789	146.3052
3200	200	3.4381	4.694	6.7188	9.7718	13.644
3200	300	2.1189	2.8809	4.1094	5.9603	8.3091
3200	400	2.0464	2.7823	3.9688	5.7247	7.9301
3200	500	2.2164	2.9889	4.2344	6.091	8.4234
3200	600	2.4618	3.3198	4.7031	6.7465	9.255
3200	700	2.609	3.5183	4.9844	7.1102	9.7819
3200	800	2.609	3.5183	4.9844	7.1102	9.7819
3200	900	2.6499	3.5923	5.0625	7.2217	9.9353
3200	1000	2.6744	3.6066	5.1094	7.2886	9.9628
3200	1100	2.7153	3.6617	5.1875	7.4	10.1479
3200	1200	2.818	3.7849	5.3438	7.6229	10.4198
3200	1300	2.8839	3.8734	5.4688	7.8012	10.6636
3200	1400	3.0075	4.0394	5.7031	8.1355	11.1206
3200	1500	2.9993	4.0284	5.6875	8.1133	11.0901
3400	100	36.9111	50.5382	73.25	108.8713	156.4659
3400	200	3.3643	4.6125	6.625	9.6883	13.6506
3400	300	1.8805	2.564	3.7031	5.4006	7.5752
3400	400	1.7031	2.3252	3.3281	4.8803	6.8248
3400	500	1.783	2.421	3.4844	5.0538	7.067
3400	600	1.9497	2.6508	3.7812	5.4844	7.6221
3400	700	2.1512	2.9128	4.1406	5.9561	8.211
3400	800	2.1919	2.9558	4.1875	6.0069	8.2929
3400	900	2.2164	2.9889	4.2344	6.091	8.3969
3400	1000	2.2328	3.011	4.2656	6.1189	8.4476
3400	1100	2.2655	3.0551	4.3281	6.2086	8.5714
3400	1200	2.3309	3.1433	4.4531	6.3879	8.8189
3400	1300	2.3882	3.2205	4.5625	6.5448	9.0069
3400	1400	2.47	3.3308	4.7188	6.7689	9.2858
3400	1500	2.519	3.397	4.8125	6.8842	9.4574
3400	1600	2.5436	3.4301	4.8594	6.9319	9.5366
3600	100	41.4238	56.8737	83.5	125.77	183.3335
3600	200	3.3856	4.6355	6.7188	9.9325	14.1564
3600	300	1.6953	2.3311	3.3906	4.9989	7.0945
3600	400	1.5078	2.0644	2.9922	4.3996	6.2536
3600	500	1.5036	2.0501	2.9609	4.3418	6.1265
3600	600	1.6311	2.2148	3.1875	4.6359	6.5125
3600	700	1.7563	2.388	3.4062	4.9405	6.9085
3600	800	1.8611	2.5304	3.6094	5.2207	7.2664
3600	900	1.8611	2.5304	3.6094	5.2063	7.2571
3600	1000	1.8611	2.5304	3.6094	5.2063	7.2346
3600	1100	1.8772	2.5523	3.6406	5.2514	7.2745
3600	1200	1.9401	2.627	3.7344	5.3867	7.4618
3600	1300	1.9819	2.6947	3.8438	5.5444	7.6804
3600	1400	2.0457	2.7699	3.9375	5.664	7.8575
3600	1500	2.1268	2.8798	4.0938	5.905	8.1799
3600	1600	2.1674	2.9348	4.1719	5.9845	8.2881
3600	1700	2.1674	2.9348	4.1719	5.9845	8.262
3800	100	40.082	55.7492	82.75	125.9597	185.8498
3800	200	3.4106	4.7098	6.875	10.2457	14.7013
3800	300	1.6172	2.2236	3.2344	4.8201	6.8967
3800	400	1.3594	1.8691	2.7188	4.03	5.7349
3800	500	1.3385	1.8327	2.6562	3.9162	5.5904
3800	600	1.3857	1.8973	2.75	4.0325	5.7069
3800	700	1.4798	2.0289	2.9141	4.2615	6.0044
3800	800	1.5791	2.1442	3.0859	4.5005	6.3127
3800	900	1.5991	2.1832	3.125	4.5575	6.354
3800	1000	1.5991	2.1713	3.125	4.5326	6.3381
3800	1100	1.6231	2.2039	3.1719	4.6006	6.4332
3800	1200	1.6516	2.2334	3.2031	4.6587	6.5047
3800	1300	1.6871	2.3033	3.2969	4.7819	6.6867
3800	1400	1.7241	2.3315	3.3438	4.8499	6.7818
3800	1500	1.8127	2.4646	3.5156	5.0991	7.0867
3800	1600	1.845	2.4949	3.5781	5.1755	7.2035
3800	1700	1.9014	2.5851	3.6875	5.3337	7.4237
3800	1800	1.8772	2.5523	3.6406	5.2804	7.3387
4000	100	44.2607	62.1113	92.875	143.5929	214.633
4000	200	3.3149	4.6107	6.8438	10.3901	15.1527
4000	300	1.4381	2.0033	2.9453	4.4363	6.4491
4000	400	1.1959	1.6489	2.4297	3.6403	5.2654
4000	500	1.155	1.5949	2.3281	3.4788	5.0119
4000	600	1.1875	1.6235	2.375	3.5205	5.0387
4000	700	1.2676	1.7356	2.5156	3.7089	5.2636
4000	800	1.3608	1.8554	2.6797	3.9294	5.561
4000	900	1.4005	1.9201	2.7578	4.044	5.6892
4000	1000	1.3965	1.9146	2.75	4.0325	5.6731
4000	1100	1.4203	1.9473	2.7969	4.1012	5.7698
4000	1200	1.4124	1.9364	2.7812	4.0672	5.7307
4000	1300	1.46	2.0017	2.875	4.1929	5.8812
4000	1400	1.4917	2.0452	2.9375	4.284	6.0091
4000	1500	1.5511	2.1062	3.0312	4.4208	6.2008
4000	1600	1.5951	2.1659	3.1172	4.5337	6.3302
4000	1700	1.6355	2.2236	3.1719	4.6258	6.4885
4000	1800	1.6838	2.2894	3.2656	4.7626	6.6399
4000	1900	1.7	2.2988	3.2969	4.795	6.6951
4200	100	43.7266	62.692	96.5	154.198	235.7865
4200	200	3.1641	4.4808	6.75	10.463	15.6123
4200	300	1.2333	1.7386	2.6094	4.0239	5.9793
4200	400	1.0044	1.4159	2.125	3.26	4.8109
4200	500	0.9534	1.332	1.9844	3.0364	4.4533
4200	600	0.9688	1.3474	2.0	3.0284	4.4
4200	700	1.0421	1.4368	2.1172	3.1721	4.5627
4200	800	1.1289	1.5522	2.2578	3.3648	4.8007
4200	900	1.1836	1.6274	2.3672	3.49	4.9675
4200	1000	1.2204	1.671	2.4219	3.5707	5.0675
4200	1100	1.2086	1.6548	2.3984	3.5361	5.0184
4200	1200	1.2243	1.6763	2.4297	3.5822	5.0838
4200	1300	1.248	1.7087	2.4766	3.6513	5.1819
4200	1400	1.2716	1.741	2.5234	3.7204	5.2645
4200	1500	1.3109	1.7949	2.6016	3.8252	5.4053
4200	1600	1.3503	1.8488	2.6797	3.9294	5.561
4200	1700	1.4203	1.9365	2.7969	4.1012	5.7698
4200	1800	1.4322	1.9527	2.8203	4.1356	5.8182
4200	1900	1.4639	2.0071	2.8828	4.2273	5.9471
4200	2000	1.4124	1.9257	2.7812	4.0783	5.7376
4400	100	38.1816	55.1686	86.5	139.5981	215.7811
4400	200	3.2568	4.6694	7.1875	11.3417	17.1739
4400	300	1.1819	1.6864	2.5859	4.0599	6.14
4400	400	0.8787	1.248	1.9062	2.9928	4.5042
4400	500	0.799	1.1295	1.7188	2.671	4.0086
4400	600	0.7983	1.1306	1.7031	2.6332	3.916
4400	700	0.8228	1.1476	1.7266	2.6419	3.8951
4400	800	0.8934	1.2481	1.8594	2.8155	4.1128
4400	900	0.9499	1.3154	1.9453	2.9301	4.2478
4400	1000	1.019	1.4091	2.0703	3.1101	4.4788
4400	1100	1.0036	1.3919	2.0391	3.0632	4.4235
4400	1200	1.0036	1.3838	2.0391	3.055	4.3943
4400	1300	1.019	1.4132	2.0703	3.1019	4.4617
4400	1400	1.0574	1.4666	2.1484	3.2103	4.6121
4400	1500	1.0844	1.5039	2.2031	3.2921	4.7162
4400	1600	1.1278	1.5574	2.2734	3.3881	4.8615
4400	1700	1.1356	1.5681	2.2891	3.4114	4.8949
4400	1800	1.1666	1.611	2.3516	3.4951	4.9945
4400	1900	1.2054	1.6645	2.4297	3.6016	5.1251
4400	2000	1.2305	1.6919	2.4609	3.6479	5.1911
4400	2100	1.2015	1.6591	2.4219	3.59	5.1087
4600	100	47.5869	69.4411	109.75	179.7449	282.0031
4600	200	3.4094	4.9356	7.6562	12.234	18.7072
4600	300	1.1968	1.7325	2.6875	4.2944	6.5666
4600	400	0.8315	1.2037	1.8672	2.9687	4.5349
4600	500	0.7265	1.0466	1.6172	2.5648	3.9066
4600	600	0.7052	1.0063	1.543	2.4348	3.6868
4600	700	0.7022	0.9973	1.5234	2.3857	3.5969
4600	800	0.7372	1.0422	1.5859	2.452	3.6558
4600	900	0.7865	1.1087	1.6641	2.5529	3.7674
4600	1000	0.8228	1.1547	1.7266	2.6488	3.8784
4600	1100	0.8303	1.1651	1.7422	2.6658	3.9098
4600	1200	0.8521	1.1904	1.7734	2.6924	3.9266
4600	1300	0.8483	1.1851	1.7656	2.6876	3.9236
4600	1400	0.8671	1.2114	1.8047	2.747	4.0104
4600	1500	0.8633	1.2061	1.7969	2.7352	3.9823
4600	1600	0.8784	1.2271	1.8281	2.7681	4.0437
4600	1700	0.9423	1.3106	1.9453	2.9456	4.2797
4600	1800	0.9574	1.3316	1.9766	2.9929	4.3484
4600	1900	1.0104	1.4053	2.0859	3.1419	4.5549
4600	2000	1.0066	1.4084	2.0781	3.1301	4.5378
4600	2100	1.0179	1.4243	2.1016	3.1654	4.5764
4600	2200	1.0147	1.4052	2.0781	3.1301	4.5129
4800	100	39.2812	60.2517	104.75	206.6293	317.6552
4800	200	4.2444	6.103	9.5312	15.23	23.5034
4800	300	1.2988	1.899	2.9688	4.7911	7.4058
4800	400	0.8621	1.2457	1.9531	3.1365	4.8225
4800	500	0.7202	1.0425	1.6172	2.5841	3.9879
4800	600	0.6808	0.9808	1.5156	2.4097	3.6639
4800	700	0.6493	0.9353	1.4453	2.298	3.4939
4800	800	0.6407	0.9187	1.4141	2.2314	3.3788
4800	900	0.686	0.9743	1.4883	2.3247	3.4768
4800	1000	0.69	0.9817	1.4844	2.3068	3.4362
4800	1200	0.7009	0.9972	1.5078	2.3372	3.4699
4800	1300	0.7178	1.0101	1.5312	2.3674	3.5208
4800	1400	0.7397	1.0476	1.5781	2.4336	3.5978
4800	1500	0.7434	1.0528	1.5859	2.452	3.628
4800	1600	0.7471	1.058	1.5938	2.4577	3.6427
4800	1700	0.7172	1.014	1.543	2.3979	3.5718
4800	1800	0.8124	1.1452	1.7188	2.6299	3.8572
4800	1900	0.8345	1.1764	1.7656	2.7087	3.9869
4800	2000	0.86	1.2069	1.8047	2.7686	4.0751
4800	2100	0.8787	1.233	1.8438	2.8065	4.0972
4800	2200	0.8821	1.2323	1.8359	2.8019	4.0946
4800	2300	0.8712	1.2226	1.8281	2.79	4.0772
